"","cpg","trait","cpg_pos","lead_snp","cis","b_wald_ratio","se_wald_ratio","p_wald_ratio","coloc_nsnp","coloc_h0","coloc_h1","coloc_h2","coloc_h3","coloc_h4"
"360","cg27478579","Height","chr2:55497012","rs1582874",FALSE,-0.078,0.0029,2.4e-154,20,1.2146051703728e-200,6.26806615448929e-155,1.70116406170097e-48,0.00778677861767617,0.992213221382348
"361","cg27478579","Hip circumference","chr2:55497012","rs1582874",FALSE,-0.034,0.0044,9.2e-15,19,1.06227981626332e-64,5.48213114475386e-19,2.25882201687606e-48,0.0106678209924901,0.989332179007522
"362","cg27478579","Extreme height","chr2:55497012","rs1582874",FALSE,0.28,0.025,2.9e-29,19,2.42987345969047e-71,1.25399021681853e-25,1.91062530473775e-48,0.00886907570742349,0.991130924292579
"363","cg13127506","Schizophrenia","chr12:123757018","rs1626703",TRUE,0.0753022587095424,0.0117,1.239e-10,437,1.46062310855451e-170,7.14861332554392e-10,2.30178284914508e-162,0.111766122003695,0.88823387728147
"364","cg06947286","Height","chr5:131596602","rs162904",TRUE,-0.029,0.0031,1e-21,214,4.87448446587317e-106,4.06320159151006e-29,2.28244707036945e-78,0.18944633675852,0.810553663241491
"365","cg18634690","Height","chr7:2827233","rs1636264",TRUE,-0.054,0.0032,3e-66,69,5.70155699132116e-79,1.1517320000762e-65,5.31809705076129e-15,0.1065337253187,0.893466274681309
"366","cg18634690","Extreme height","chr7:2827233","rs1636264",TRUE,0.22,0.028,7.4e-15,69,1.59395642901871e-25,3.2198408764877e-12,7.17766534942391e-15,0.14413517677038,0.855864823226394
"367","cg01206537","Schizophrenia","chr2:201171336","rs1653290",TRUE,0.0835963858728342,0.0133,3.091e-10,23,6.48159583190269e-38,3.46359812373819e-05,2.53735470338357e-35,0.012571577210181,0.987393786808587
"368","cg15761233","Schizophrenia","chr2:200819070","rs1658807",TRUE,-0.0966981425791736,0.0133,3.515e-13,185,4.98511637376138e-149,6.01215670669725e-10,4.79027247645371e-141,0.0568285366317626,0.943171462767017
"369","cg20824939","Platelet count","chr1:205255082","rs1668871",TRUE,-2.837,0.4061,2.837e-12,101,5.91731684328143e-57,9.29044526219463e-09,2.03138779958869e-51,0.00219155892138931,0.997808431788154
"370","cg20824939","Mean platelet volume","chr1:205255082","rs1668871",TRUE,0.012,0.0011,1.175e-29,117,3.07030040458469e-73,4.8202981348432e-25,2.76786930597108e-51,0.00334883738734785,0.996651162612659
"371","cg14648265","Transferrin","chr6:26104089","rs16891334",TRUE,-0.0961,0.0157,9.225e-10,75,2.97334331233232e-22,9.92070251186312e-07,2.24365193003293e-18,0.00649254576924642,0.993506462160501
"372","cg08882171","Schizophrenia","chr6:26528628","rs16901784",TRUE,-0.154597446279195,0.017,9.929e-20,15,7.92207353021321e-34,1.34986749292838e-16,8.36908623968577e-20,0.0132736278360885,0.986726372163911
"373","cg08882171","Systemic lupus erythematosus","chr6:26528628","rs16901784",TRUE,0.412109650826833,0.0406317009377731,2.74264e-22,15,3.76322660714234e-41,6.41228239820174e-24,3.33257334509952e-19,0.0558406256847089,0.944159374315297
"374","cg14286256","Birth weight","chr9:98318448","rs16909892",TRUE,0.0423,0.006,1.6e-12,63,1.28198949823127e-47,4.45007327475869e-12,7.32908293726601e-38,0.0244653571527733,0.975534642842778
"375","cg14596987","Birth weight","chr9:98249189","rs16909898",TRUE,0.0488,0.0063,6.3e-15,122,1.10206983703667e-101,5.2798143203158e-12,6.29838639107355e-92,0.0292036168390482,0.970796383155677
"376","cg14596987","Height","chr9:98249189","rs16909898",TRUE,-0.033,0.005,2.9e-11,14,3.95560084548873e-97,1.15535025226808e-07,1.79643516183554e-92,0.00425127174773444,0.99574861271724
"377","cg14000104","Birth weight","chr9:98269317","rs16909902",TRUE,0.0491,0.0062,3.8e-15,122,2.27134532883421e-81,7.12635278449824e-12,1.29808565916516e-71,0.0397672437497467,0.960232756243133
"378","cg14000104","Height","chr9:98269317","rs16909902",TRUE,-0.032,0.005,2.2e-10,14,1.31382097091217e-76,2.45970477758215e-07,5.96671474371654e-72,0.0101809244349155,0.989818829594618
"379","cg18436172","Birth weight","chr9:98270472","rs16909904",TRUE,0.0489,0.0062,4.8e-15,96,7.04250682708921e-43,5.23160641521222e-12,4.02628489007061e-33,0.0289386545803732,0.971061345414395
"380","cg10623571","Height","chr17:46184897","rs16953235",TRUE,0.023,0.0036,1.5e-10,14,4.01343930907891e-29,4.96116908889971e-07,6.40245760067192e-25,0.00692124965639876,0.993078254226686
"381","cg16223079","Zinc","chr15:75339541","rs16966775",TRUE,-0.329,0.04,3.57e-16,38,1.63748905918964e-203,2.33728244363527e-14,5.64688902182927e-192,0.00706719712459411,0.99293280287539
"382","cg08421768","Height","chr4:123797144","rs17006255",TRUE,0.024,0.0039,1.4e-09,23,1.58312912874004e-87,2.82100067863877e-06,3.29451520444589e-84,0.0048754225085398,0.995121756490778
"383","cg20672549","Type 1 diabetes","chr12:56432144","rs1701704",TRUE,0.229999992110696,0.0365153600585441,3.00115483674972e-10,10,4.85859605244006e-53,2.51835419471389e-07,3.45486577819478e-48,0.0169245170667242,0.983075231097851
"384","cg20832320","Crohn's disease","chr3:49712339","rs17080528",TRUE,0.165200829985537,0.0241,6.405e-12,266,0,4.25852968406845e-10,0,0.0328995531340044,0.967100446440123
"385","cg20832320","Inflammatory bowel disease","chr3:49712339","rs17080528",TRUE,0.161702095980093,0.0177,6.103e-20,601,0,1.23030708699772e-19,0,0.0194555626629838,0.98054443733701
"386","cg20832320","Ulcerative colitis","chr3:49712339","rs17080528",TRUE,0.155498342750079,0.0222,2.342e-12,423,0,5.11568175683732e-12,0,0.0187124475752497,0.981287552419597
"387","cg00274203","Height","chr12:56661537","rs17118409",TRUE,0.044,0.0061,5.9e-13,24,1.36583034439868e-27,7.39595811366114e-12,2.0826094943033e-18,0.0102875978803456,0.989712402112257
"388","cg16101148","Height","chr12:59990794","rs17122659",TRUE,-0.031,0.0049,5.2e-10,26,1.55943838905886e-51,7.36018460506696e-07,3.65070707923334e-48,0.000723772898048372,0.99927549108349
"389","cg02055353","LDL cholesterol","chr11:126287023","rs17135401",TRUE,0.0895,0.0136,1.334e-10,10,2.64435427168367e-59,4.30660021534507e-18,1.30452314731574e-44,0.001125674464054,0.998874325535934
"390","cg14026106","Mean cell volume","chr10:46010523","rs17157839",TRUE,-0.3275,0.0512,2.226e-13,58,2.26704530038094e-89,2.05718447519758e-09,2.74228645441035e-82,0.0239082328649128,0.976091765077892
"391","cg14026106","Mean cell haemoglobin","chr10:46010523","rs17157839",TRUE,-0.1176,0.0204,5.577e-11,48,9.08046729639109e-87,8.24553692012132e-07,3.16626206141916e-82,0.0277790873877001,0.972220088058617
"392","cg15413523","Systemic lupus erythematosus","chr5:133451625","rs17167255",TRUE,0.392042087776024,0.0604057309069877,4.74396e-10,18,0,2.54483793137875e-07,0,0.00561549520253516,0.994384250313679
"393","cg18926409","Platelet count","chr15:65174571","rs1719263",TRUE,3.3956,0.5542,8.924e-10,16,1.78976930517833e-49,1.56874153086102e-06,1.23567193770101e-45,0.00984056697596711,0.9901578642825
"394","cg16174121","HDL cholesterol","chr11:47736254","rs17198607",TRUE,0.0525,0.0049,5.89e-24,175,1.29210384205735e-84,2.53790907212734e-26,6.00810253952533e-60,0.117126356303752,0.882873643696246
"395","cg19515108","Age at menopause","chr12:123599873","rs1727326",TRUE,-0.19,0.03,1.7e-09,70,5.55242654051396e-42,2.43309009293948e-07,1.10068251017128e-36,0.0472795200537782,0.952720236637214
"396","cg24173182","Crohn's disease","chr17:1961286","rs1736135",FALSE,0.143701996245566,0.0236,1.109e-09,21,8.53230092234146e-62,3.13427289926916e-07,6.42700729181234e-57,0.0226317322889886,0.977367954283716
"397","cg24173182","Inflammatory bowel disease","chr17:1961286","rs1736135",FALSE,0.112497983226693,0.0173,7.087e-11,21,2.5970116998759e-63,9.53991597822388e-09,4.90474952462523e-57,0.0170342416289389,0.982965748831156
"398","cg13489049","Crohn's disease","chr21:42875961","rs1736143",FALSE,0.146297063616586,0.0234,4.048e-10,26,1.97025927167096e-49,3.38028756891076e-07,2.01850296817074e-44,0.0336642362417773,0.966335425729469
"399","cg13489049","Inflammatory bowel disease","chr21:42875961","rs1736143",FALSE,0.116600114058204,0.0172,1.07e-11,26,7.15323085190844e-51,1.22724849840438e-08,2.0778156422492e-44,0.0346828561163025,0.965317131611208
"400","cg13916835","Crohn's disease","chr17:2078431","rs1736148",FALSE,0.145899590159987,0.0233,4.155e-10,15,3.63622447893904e-36,3.25492964141011e-07,1.6074191900446e-31,0.0134020530191738,0.986597621487867
"401","cg13916835","Inflammatory bowel disease","chr17:2078431","rs1736148",FALSE,0.116404307870103,0.0171,1.065e-11,15,1.11297741725814e-37,9.96270501624974e-09,1.29957710743393e-31,0.0106436769960546,0.989356313041246
"402","cg14580211","Inflammatory bowel disease","chr5:150161299","rs1736150",FALSE,-0.116196794402512,0.0172,1.417e-11,214,2.49497562573449e-141,8.20276909808284e-08,4.04135110231053e-135,0.132000111587601,0.867999806384709
"403","cg14580211","Crohn's disease","chr5:150161299","rs1736150",FALSE,-0.144794584903233,0.0234,6.219e-10,214,1.67932587276372e-147,5.52114506956837e-14,2.92781167941044e-135,0.0953534608393656,0.904646539160565
"404","cg21421172","Crohn's disease","chr6:168045888","rs1743439",TRUE,0.155095947206959,0.0228,1.089e-11,111,1.34976059444527e-21,1.00031301525686e-08,1.27193589644018e-14,0.0933570388467645,0.906642951150094
"405","cg16213375","Heart rate","chr11:61584727","rs174528",TRUE,-0.3441,0.0548,3.344e-10,33,0,5.58906758698002e-09,0,0.00278543813764553,0.997214556273229
"406","cg17901584","Triglycerides","chr1:55353706","rs174536",FALSE,0.0522,0.0048,1.232e-26,27,2.66532610398586e-60,1.18478779656832e-38,3.07038191201542e-24,0.0126610886289584,0.987338911371042
"407","cg17901584","Heart rate","chr1:55353706","rs174536",FALSE,-0.3293,0.0539,1.023e-09,16,1.09444636590215e-27,3.62290994193365e-06,3.84529006031017e-24,0.0117406819880461,0.988255695102013
"408","cg17901584","LDL cholesterol","chr1:55353706","rs174536",FALSE,0.0505,0.0054,1.416e-20,27,6.54046996809246e-60,2.90736243885098e-38,2.14463774386087e-23,0.0944276261862548,0.905572373813747
"409","cg17901584","HDL cholesterol","chr1:55353706","rs174536",FALSE,0.0465,0.0049,1.713e-21,27,2.60975299047502e-46,1.16008449793387e-24,3.88255798269843e-24,0.0162749785589236,0.983725021441076
"410","cg17901584","Fasting glucose","chr1:55353706","rs174536",FALSE,0.02,0.0032,3.374e-10,18,2.27640553461031e-28,7.55462090017728e-07,7.25842971774535e-24,0.0231113881623055,0.976887856375605
"411","cg17901584","Total cholesterol","chr1:55353706","rs174536",FALSE,0.0511,0.0053,1.62e-21,27,2.15431476239589e-57,9.57633603121443e-36,1.13993321463439e-23,0.0497219064313201,0.950278093568691
"412","cg24870774","Fasting glucose","chr11:61583342","rs174537",TRUE,-0.02,0.0032,5.747e-10,25,2.5444815271834e-27,3.95350475442604e-07,1.51452038694054e-22,0.0225545141179622,0.977445090531561
"413","cg24870774","Heart rate","chr11:61583342","rs174537",TRUE,0.3271,0.0539,1.275e-09,25,2.88485400079992e-29,4.47976350932174e-09,1.9347816267336e-23,0.00200644415242728,0.997993551367804
"414","cg24803614","Fasting glucose","chr11:61733475","rs174546",TRUE,-0.02,0.0032,4.615e-10,18,2.8972341782123e-31,1.14880738347562e-07,1.4291912158058e-26,0.00467168150330832,0.99532820361595
"415","cg15598662","Heart rate","chr11:61582890","rs174549",TRUE,0.3941,0.0554,1.126e-12,33,0,4.3688683560449e-09,9.75236178326037e-320,0.00195878681288368,0.99804120881821
"416","cg15598662","Fasting glucose","chr11:61582890","rs174549",TRUE,-0.021,0.0033,3.282e-10,33,1.48219693752374e-323,3.82891650984448e-07,1.34203051379858e-318,0.0395287141802688,0.960470902928114
"417","cg02774380","Rheumatoid arthritis","chr1:114447516","rs1746860",TRUE,0.113328685307003,0.0160206380711812,6.9e-13,36,1.22014739186109e-19,8.67162370253399e-11,2.50443868550068e-10,0.177168368543517,0.822831631119323
"418","cg07383950","Cigarettes smoked per day","chr15:78832523","rs17483548",TRUE,0.8634,0.086,9.655e-24,49,4.18443372430787e-46,1.92663706660538e-29,2.21306958117861e-18,0.100997267276448,0.899002732723551
"419","cg07383950","Lung adenocarcinoma","chr15:78832523","rs17483548",TRUE,0.231741681226905,0.035985,3.16e-15,104,1.07700595675568e-28,2.57455157420721e-11,1.15439203651781e-19,0.0266220296151483,0.973377970359108
"420","cg07383950","Lung cancer","chr15:78832523","rs17483548",TRUE,0.25000746346324,0.023882,1.02e-39,213,2.79056126448563e-47,6.66807754838455e-30,2.78196357065254e-19,0.0655408734955558,0.934459126504449
"421","cg07383950","Squamous cell lung cancer","chr15:78832523","rs17483548",TRUE,0.226937146524097,0.035962,1.5e-14,92,4.26784979949775e-28,1.02022768352095e-10,4.38482896715344e-19,0.103923073464496,0.89607692643348
"422","cg25647583","Schizophrenia","chr15:91427184","rs17514846",TRUE,-0.0708946787765477,0.011,1.213e-10,29,3.5149307694587e-118,2.38045021530559e-07,8.28377162990131e-113,0.0551561360328558,0.944843625922118
"423","cg05325480","Crohn's disease","chr20:62398775","rs1758205",TRUE,-0.170302080969753,0.0282,1.494e-09,126,8.93684830994223e-42,3.60755339609414e-07,2.09435504572101e-36,0.0836268285034425,0.916372810741224
"424","cg05924489","Crohn's disease","chr3:49459937","rs17595772",TRUE,-0.163601868605894,0.0233,2.296e-12,67,3.59680773853754e-48,1.92675680593531e-09,1.45718092345756e-40,0.0771361670053309,0.92286383106791
"425","cg00900242","Schizophrenia","chr2:200929967","rs176008",TRUE,0.094500761404526,0.0132,9.124e-13,75,1.15039175218941e-63,3.9758445995646e-09,5.7921886344715e-56,0.19938198811905,0.800618007905096
"426","cg09412707","Rheumatoid arthritis","chr4:26085653","rs17630466",TRUE,-0.139262067333508,0.0145812280203951,2e-16,38,1.96379896012991e-84,4.63637010277191e-18,3.61171449731022e-69,0.00753449955812434,0.992465500441878
"427","cg20191453","Inflammatory bowel disease","chr3:49459855","rs17650792",TRUE,0.117596351565326,0.0171,6.7e-12,49,2.25569786798785e-45,9.03062456767967e-09,1.151203472558e-38,0.0451332486441306,0.95486674232525
"428","cg20191453","Crohn's disease","chr3:49459855","rs17650792",TRUE,0.166302263655026,0.0235,1.419e-12,49,4.85168185791386e-46,1.9423575294561e-09,1.37604713444147e-38,0.0541438135577395,0.945856184499905
"429","cg27092995","Height","chr16:88826522","rs17666981",TRUE,0.022,0.0035,2.2e-10,14,1.51226042297413e-78,1.20422438740224e-06,3.0439012067263e-74,0.0232620783060298,0.97673671746957
"430","cg25939371","Height","chr15:72598286","rs17672692",FALSE,0.029,0.0037,4.2e-15,21,1.02478594290371e-85,3.34879757379171e-12,1.5011459366253e-76,0.00390935708037506,0.996090642916279
"431","cg10458080","LDL cholesterol","chr12:112178900","rs17696736",TRUE,0.0245,0.0037,6.945e-10,21,1.49713959008929e-48,5.02252702918076e-08,5.92171227865551e-43,0.0188847411052398,0.981115208669493
"432","cg10458080","Total cholesterol","chr12:112178900","rs17696736",TRUE,0.0277,0.0036,1.236e-13,21,1.84728308637879e-53,6.92700208185267e-13,9.48839776602665e-43,0.0346145164618416,0.965385483537464
"433","cg04776231","Height","chr7:77168113","rs17807185",TRUE,-0.022,0.003,3.9e-13,45,5.26539614448321e-27,1.67964397913778e-09,7.50404781835511e-21,0.00139516163242534,0.998604836687931
"434","cg25750800","Birth weight","chr17:7185070","rs178471",TRUE,0.0225,0.0037,1.4e-09,61,1.81391710665056e-69,5.49627134653114e-12,6.83845750600069e-61,0.00107316443624774,0.998926835558267
"435","cg09931783","Schizophrenia","chr12:123469669","rs1790122",TRUE,-0.0748959748540066,0.0114,5.95e-11,108,8.10979244964362e-17,2.9276522350219e-10,1.27782569526645e-08,0.0451749529590489,0.954825033969932
"436","cg04856285","Crohn's disease","chr6:167016706","rs1794696",TRUE,-0.153104560534235,0.0228,2.057e-11,304,4.89589070168506e-75,9.82542341349621e-09,6.82885732247717e-68,0.136182572528512,0.863817417646077
"437","cg01733599","HDL cholesterol","chr15:58723851","rs1800588",TRUE,0.1145,0.006,1.659e-76,18,8.7233848085428e-208,5.00546715140626e-199,1.07252408402704e-10,0.0606018979604912,0.939398101932228
"438","cg01733599","Triglycerides","chr15:58723851","rs1800588",TRUE,0.0436,0.006,6.729e-12,18,5.12101962404815e-37,2.93843457241253e-28,5.971974677083e-11,0.0333004154531252,0.96669958448716
"439","cg01733599","Total cholesterol","chr15:58723851","rs1800588",TRUE,0.0569,0.0064,1.738e-18,18,5.21424268641389e-55,2.99192584749282e-46,1.06998947523091e-10,0.0604563168477653,0.939543683045235
"440","cg18271071","Serum creatinine (eGFRcrea)","chr1:15852324","rs1800615",TRUE,-0.0058,0.00092,1.9e-09,22,6.78118952080653e-28,3.13357505621209e-06,5.07945534759268e-24,0.0224945663207806,0.977502300104161
"441","cg14431850","LDL cholesterol","chr9:107666012","rs1800978",TRUE,0.0387,0.0059,1.858e-10,10,2.83312800713453e-121,1.27496493272202e-07,1.36092507851533e-116,0.00512956793754527,0.994870304565975
"442","cg27437944","Schizophrenia","chr3:180630533","rs1805571",TRUE,-0.0836968760217999,0.0134,3.714e-10,214,2.62760990285246e-66,2.58651322445921e-07,8.25770099504173e-61,0.0803658446064345,0.919633896742244
"443","cg26844104","Inflammatory bowel disease","chr22:21921731","rs181359",TRUE,0.130703648321444,0.0208,3.14e-10,94,0,1.98140501546221e-07,0,0.0506549367899582,0.949344865069503
"444","cg25421647","Inflammatory bowel disease","chr22:21921833","rs181362",TRUE,0.127997358063355,0.0207,6.283e-10,94,0,2.02197632193449e-07,0,0.0517126452679729,0.948287152534359
"445","cg17280673","Crohn's disease","chr6:166921760","rs1819333",TRUE,0.156302648395341,0.0229,9.301e-12,305,1.35159427102706e-176,1.18463210986707e-08,1.88544604987535e-169,0.164418147031767,0.835581841121914
"446","cg04542977","Height","chr1:51982669","rs1846522",FALSE,0.037,0.0052,7.3e-13,57,7.56437425140675e-130,1.57163875210234e-09,3.84817433401953e-122,0.0790319759644924,0.920968022463861
"447","cg21982924","Extreme height","chr6:31516059","rs1863868",FALSE,0.23,0.026,1.7e-18,40,2.29519326233624e-22,1.59655582126978e-15,1.51863769680625e-10,5.64336439518798e-05,0.99994356620418
"448","cg14263391","Asthma","chr17:37894014","rs1877031",TRUE,0.122217632724249,0.0202389648562553,1.4514e-09,13,1.63963525214416e-104,2.03248669359383e-14,3.55721020230332e-92,0.0431382038169938,0.956861796182972
"449","cg24914185","Schizophrenia","chr2:200663789","rs188146",TRUE,-0.0978002775259131,0.0133,1.987e-13,199,7.62197494730456e-151,3.39538556668119e-10,7.32407363614735e-143,0.0316584436084422,0.968341556051999
"450","cg05645927","Schizophrenia","chr6:27344393","rs1883403",TRUE,-0.0657018642254792,0.0106,5.49e-10,15,1.68912322912623e-71,8.50303484498473e-07,5.47233010803029e-67,0.0265742476356669,0.973424902060844
"451","cg24537038","Height","chr9:99213506","rs1885427",TRUE,-0.044,0.0037,4e-33,78,1.68892031617978e-54,5.66072080654857e-29,2.62905491115813e-27,0.0872047179871415,0.912795282012859
"452","cg26787505","Body mass index","chr17:27053695","rs1916801",FALSE,0.0189,0.0031,6.176e-10,19,4.46781764392001e-17,2.25712048559061e-05,1.21986272741002e-13,0.0606876021166958,0.939289826678327
